mgrs,date,datetime,ID,cloud_percent,selected_due_to_high_nodata_clouds,nodata_perc,EI_region,geometry,inside_val_regions,inside_hassi,inside_marcellus,inside_permian
31RFP,2019-01-17,2019-01-17T10:23:51.024000+00:00,S2A_MSIL2A_20190117T102351_N0212_R065_T31RFP_20201008T021605,1.281459,False,16.619,Africa,"POLYGON Z ((4.0445211298 30.7288668795 0, 5.1908833314 30.7145772058 0, 5.1690387798 29.7244279453 0, 4.0340988334 29.7381636 0, 4.0445211298 30.7288668795 0))",True,True,False,False
31RFP,2019-07-06,2019-07-06T10:20:31.024000+00:00,S2A_MSIL2A_20190706T102031_N0212_R065_T31RFP_20201005T100253,0.236429,True,23.732,Africa,"POLYGON Z ((4.0445211298 30.7288668795 0, 5.1908833314 30.7145772058 0, 5.1690387798 29.7244279453 0, 4.0340988334 29.7381636 0, 4.0445211298 30.7288668795 0))",True,True,False,False
31RFP,2020-02-26,2020-02-26T10:19:09.024000+00:00,S2B_MSIL2A_20200226T101909_N0212_R065_T31RFP_20200928T143225,0.679931,False,0.078,Africa,"POLYGON Z ((4.0445211298 30.7288668795 0, 5.1908833314 30.7145772058 0, 5.1690387798 29.7244279453 0, 4.0340988334 29.7381636 0, 4.0445211298 30.7288668795 0))",True,True,False,False
31RFP,2021-07-15,2021-07-15T10:20:31.025000+00:00,S2A_MSIL2A_20210715T102031_N0300_R065_T31RFP_20210716T051111,0.447139,True,0.333,Africa,"POLYGON Z ((4.0445211298 30.7288668795 0, 5.1908833314 30.7145772058 0, 5.1690387798 29.7244279453 0, 4.0340988334 29.7381636 0, 4.0445211298 30.7288668795 0))",True,True,False,False
31RFP,2022-03-02,2022-03-02T10:19:41.024000+00:00,S2A_MSIL2A_20220302T101941_N0400_R065_T31RFP_20220304T054210,0.039346,False,0.287,Africa,"POLYGON Z ((4.0445211298 30.7288668795 0, 5.1908833314 30.7145772058 0, 5.1690387798 29.7244279453 0, 4.0340988334 29.7381636 0, 4.0445211298 30.7288668795 0))",True,True,False,False
31RFP,2022-07-05,2022-07-05T10:15:59.024000+00:00,S2B_MSIL2A_20220705T101559_N0400_R065_T31RFP_20220707T041807,0.000534,True,23.007,Africa,"POLYGON Z ((4.0445211298 30.7288668795 0, 5.1908833314 30.7145772058 0, 5.1690387798 29.7244279453 0, 4.0340988334 29.7381636 0, 4.0445211298 30.7288668795 0))",True,True,False,False
31RFP,2025-02-14,2025-02-14T10:21:51.025000+00:00,S2C_MSIL2A_20250214T102151_N0511_R065_T31RFP_20250214T160020,0.000352,False,0.0,Africa,"POLYGON Z ((4.0445211298 30.7288668795 0, 5.1908833314 30.7145772058 0, 5.1690387798 29.7244279453 0, 4.0340988334 29.7381636 0, 4.0445211298 30.7288668795 0))",True,True,False,False
31RFQ,2017-12-18,2017-12-18T10:24:19.027000+00:00,S2B_MSIL2A_20171218T102419_N0212_R065_T31RFQ_20201014T145801,0.896732,False,0.0,Africa,"POLYGON Z ((4.0544752568 31.63119262920001 0, 5.2117461665 31.6163885677 0, 5.1888933166 30.626390258 0, 4.0435716602 30.6406301409 0, 4.0544752568 31.63119262920001 0))",True,True,False,False
31RFQ,2019-11-13,2019-11-13T10:23:01.024000+00:00,S2A_MSIL2A_20191113T102301_N0212_R065_T31RFQ_20201003T160315,0.031483,True,0.0,Africa,"POLYGON Z ((4.0544752568 31.63119262920001 0, 5.2117461665 31.6163885677 0, 5.1888933166 30.626390258 0, 4.0435716602 30.6406301409 0, 4.0544752568 31.63119262920001 0))",True,True,False,False
31RFQ,2022-01-21,2022-01-21T10:23:31.024000+00:00,S2A_MSIL2A_20220121T102331_N0300_R065_T31RFQ_20220122T082407,1.326376,False,0.0,Africa,"POLYGON Z ((4.0544752568 31.63119262920001 0, 5.2117461665 31.6163885677 0, 5.1888933166 30.626390258 0, 4.0435716602 30.6406301409 0, 4.0544752568 31.63119262920001 0))",True,True,False,False
31RFQ,2023-03-07,2023-03-07T10:19:01.024000+00:00,S2A_MSIL2A_20230307T101901_N0510_R065_T31RFQ_20240821T012121,12.464003,True,0.0,Africa,"POLYGON Z ((4.0544752568 31.63119262920001 0, 5.2117461665 31.6163885677 0, 5.1888933166 30.626390258 0, 4.0435716602 30.6406301409 0, 4.0544752568 31.63119262920001 0))",True,True,False,False
31RFQ,2023-04-06,2023-04-06T10:20:21.025000+00:00,S2A_MSIL2A_20230406T102021_N0510_R065_T31RFQ_20240827T104546,0.005856,False,79.915,Africa,"POLYGON Z ((4.0544752568 31.63119262920001 0, 5.2117461665 31.6163885677 0, 5.1888933166 30.626390258 0, 4.0435716602 30.6406301409 0, 4.0544752568 31.63119262920001 0))",True,True,False,False
31RFQ,2023-06-15,2023-06-15T10:20:31.024000+00:00,S2A_MSIL2A_20230615T102031_N0509_R065_T31RFQ_20230615T231953,0.0,True,0.0,Africa,"POLYGON Z ((4.0544752568 31.63119262920001 0, 5.2117461665 31.6163885677 0, 5.1888933166 30.626390258 0, 4.0435716602 30.6406301409 0, 4.0544752568 31.63119262920001 0))",True,True,False,False
31RFQ,2023-07-30,2023-07-30T10:16:09.024000+00:00,S2B_MSIL2A_20230730T101609_N0509_R065_T31RFQ_20230730T152945,2.787416,False,7.555,Africa,"POLYGON Z ((4.0544752568 31.63119262920001 0, 5.2117461665 31.6163885677 0, 5.1888933166 30.626390258 0, 4.0435716602 30.6406301409 0, 4.0544752568 31.63119262920001 0))",True,True,False,False
31RFQ,2024-04-05,2024-04-05T10:15:59.024000+00:00,S2B_MSIL2A_20240405T101559_N0510_R065_T31RFQ_20240405T171718,3.638455,True,8.818,Africa,"POLYGON Z ((4.0544752568 31.63119262920001 0, 5.2117461665 31.6163885677 0, 5.1888933166 30.626390258 0, 4.0435716602 30.6406301409 0, 4.0544752568 31.63119262920001 0))",True,True,False,False
31RGP,2017-02-26,2017-02-26T10:20:21.026000+00:00,S2A_MSIL2A_20170226T102021_N0212_R065_T31RGP_20210208T172546,0.264118,False,9.456,Africa,"POLYGON Z ((5.0881858845 30.7162703816 0, 6.233562538700001 30.6927831157 0, 6.2013582695 29.703478533 0, 5.0673634631 29.7260554837 0, 5.0881858845 30.7162703816 0))",True,True,False,False
31RGP,2017-03-08,2017-03-08T10:20:21.026000+00:00,S2A_MSIL2A_20170308T102021_N0212_R065_T31RGP_20210208T204254,1.963268,False,0.337,Africa,"POLYGON Z ((5.0881858845 30.7162703816 0, 6.233562538700001 30.6927831157 0, 6.2013582695 29.703478533 0, 5.0673634631 29.7260554837 0, 5.0881858845 30.7162703816 0))",True,True,False,False
31RGP,2017-09-16,2017-09-16T10:10:19.027000+00:00,S2B_MSIL2A_20170916T101019_N0212_R022_T31RGP_20210202T041628,0.072047,False,33.562,Africa,"POLYGON Z ((5.0881858845 30.7162703816 0, 6.233562538700001 30.6927831157 0, 6.2013582695 29.703478533 0, 5.0673634631 29.7260554837 0, 5.0881858845 30.7162703816 0))",True,True,False,False
31RGP,2020-10-03,2020-10-03T10:17:59.024000+00:00,S2B_MSIL2A_20201003T101759_N0212_R065_T31RGP_20201005T073919,17.281147,True,32.762,Africa,"POLYGON Z ((5.0881858845 30.7162703816 0, 6.233562538700001 30.6927831157 0, 6.2013582695 29.703478533 0, 5.0673634631 29.7260554837 0, 5.0881858845 30.7162703816 0))",True,True,False,False
31RGP,2021-05-13,2021-05-13T10:10:21.024000+00:00,S2A_MSIL2A_20210513T101021_N0300_R022_T31RGP_20210606T053729,0.0,False,0.0,Africa,"POLYGON Z ((5.0881858845 30.7162703816 0, 6.233562538700001 30.6927831157 0, 6.2013582695 29.703478533 0, 5.0673634631 29.7260554837 0, 5.0881858845 30.7162703816 0))",True,True,False,False
31RGP,2022-12-04,2022-12-04T10:14:11.024000+00:00,S2A_MSIL2A_20221204T101411_N0400_R022_T31RGP_20221204T195040,19.366325,True,0.0,Africa,"POLYGON Z ((5.0881858845 30.7162703816 0, 6.233562538700001 30.6927831157 0, 6.2013582695 29.703478533 0, 5.0673634631 29.7260554837 0, 5.0881858845 30.7162703816 0))",True,True,False,False
31RGP,2023-04-21,2023-04-21T10:15:59.024000+00:00,S2B_MSIL2A_20230421T101559_N0510_R065_T31RGP_20240901T220414,2.352545,False,75.153,Africa,"POLYGON Z ((5.0881858845 30.7162703816 0, 6.233562538700001 30.6927831157 0, 6.2013582695 29.703478533 0, 5.0673634631 29.7260554837 0, 5.0881858845 30.7162703816 0))",True,True,False,False
31RGP,2025-02-16,2025-02-16T10:10:29.024000+00:00,S2B_MSIL2A_20250216T101029_N0511_R022_T31RGP_20250216T140444,66.498411,True,0.0,Africa,"POLYGON Z ((5.0881858845 30.7162703816 0, 6.233562538700001 30.6927831157 0, 6.2013582695 29.703478533 0, 5.0673634631 29.7260554837 0, 5.0881858845 30.7162703816 0))",True,True,False,False
31RGQ,2017-01-07,2017-01-07T10:24:01.026000+00:00,S2A_MSIL2A_20170107T102401_N0300_R065_T31RGQ_20210530T013003,0.073402,False,83.381,Africa,"POLYGON Z ((5.1080725769 31.6181426848 0, 6.264318482800001 31.5938102557 0, 6.2306288105 30.6046720794 0, 5.0862889824 30.628077535 0, 5.1080725769 31.6181426848 0))",True,True,False,False
31RGQ,2017-06-23,2017-06-23T10:10:21.026000+00:00,S2A_MSIL2A_20170623T101021_N0212_R022_T31RGQ_20210210T010811,0.001968,True,0.001,Africa,"POLYGON Z ((5.1080725769 31.6181426848 0, 6.264318482800001 31.5938102557 0, 6.2306288105 30.6046720794 0, 5.0862889824 30.628077535 0, 5.1080725769 31.6181426848 0))",True,True,False,False
31RGQ,2019-10-29,2019-10-29T10:20:39.024000+00:00,S2B_MSIL2A_20191029T102039_N0212_R065_T31RGQ_20201004T072713,0.071526,False,0.001,Africa,"POLYGON Z ((5.1080725769 31.6181426848 0, 6.264318482800001 31.5938102557 0, 6.2306288105 30.6046720794 0, 5.0862889824 30.628077535 0, 5.1080725769 31.6181426848 0))",True,True,False,False
31RGQ,2022-10-30,2022-10-30T10:10:39.024000+00:00,S2B_MSIL2A_20221030T101039_N0400_R022_T31RGQ_20221030T221001,19.027351,False,81.696,Africa,"POLYGON Z ((5.1080725769 31.6181426848 0, 6.264318482800001 31.5938102557 0, 6.2306288105 30.6046720794 0, 5.0862889824 30.628077535 0, 5.1080725769 31.6181426848 0))",True,True,False,False
31RGQ,2023-04-26,2023-04-26T10:16:01.024000+00:00,S2A_MSIL2A_20230426T101601_N0509_R065_T31RGQ_20230426T201134,0.002406,True,0.0,Africa,"POLYGON Z ((5.1080725769 31.6181426848 0, 6.264318482800001 31.5938102557 0, 6.2306288105 30.6046720794 0, 5.0862889824 30.628077535 0, 5.1080725769 31.6181426848 0))",True,True,False,False
31RGQ,2023-09-10,2023-09-10T10:06:01.024000+00:00,S2A_MSIL2A_20230910T100601_N0509_R022_T31RGQ_20230910T182152,2.758164,False,0.0,Africa,"POLYGON Z ((5.1080725769 31.6181426848 0, 6.264318482800001 31.5938102557 0, 6.2306288105 30.6046720794 0, 5.0862889824 30.628077535 0, 5.1080725769 31.6181426848 0))",True,True,False,False
31RGQ,2023-10-23,2023-10-23T10:21:01.024000+00:00,S2A_MSIL2A_20231023T102101_N0509_R065_T31RGQ_20231023T171208,0.002599,False,94.642,Africa,"POLYGON Z ((5.1080725769 31.6181426848 0, 6.264318482800001 31.5938102557 0, 6.2306288105 30.6046720794 0, 5.0862889824 30.628077535 0, 5.1080725769 31.6181426848 0))",True,True,False,False
31RGQ,2024-02-02,2024-02-02T10:11:39.024000+00:00,S2B_MSIL2A_20240202T101139_N0510_R022_T31RGQ_20240202T151758,0.112332,True,0.0,Africa,"POLYGON Z ((5.1080725769 31.6181426848 0, 6.264318482800001 31.5938102557 0, 6.2306288105 30.6046720794 0, 5.0862889824 30.628077535 0, 5.1080725769 31.6181426848 0))",True,True,False,False
31SFR,2019-06-06,2019-06-06T10:20:31.024000+00:00,S2A_MSIL2A_20190606T102031_N0212_R065_T31SFR_20201005T224519,0.311027,False,0.0,Africa,"POLYGON Z ((4.0648798642 32.5328466262 0, 5.2335526779 32.5175186902 0, 5.2096518451 31.52767425620001 0, 4.0534759993 31.542427286 0, 4.0648798642 32.5328466262 0))",True,True,False,False
31SFR,2019-12-18,2019-12-18T10:23:39.024000+00:00,S2B_MSIL2A_20191218T102339_N0212_R065_T31SFR_20201003T064108,0.426644,True,0.0,Africa,"POLYGON Z ((4.0648798642 32.5328466262 0, 5.2335526779 32.5175186902 0, 5.2096518451 31.52767425620001 0, 4.0534759993 31.542427286 0, 4.0648798642 32.5328466262 0))",True,True,False,False
31SFR,2020-01-27,2020-01-27T10:22:09.024000+00:00,S2B_MSIL2A_20200127T102209_N0212_R065_T31SFR_20201002T125710,2.100876,False,93.955,Africa,"POLYGON Z ((4.0648798642 32.5328466262 0, 5.2335526779 32.5175186902 0, 5.2096518451 31.52767425620001 0, 4.0534759993 31.542427286 0, 4.0648798642 32.5328466262 0))",True,True,False,False
31SFR,2020-02-16,2020-02-16T10:20:19.024000+00:00,S2B_MSIL2A_20200216T102019_N0212_R065_T31SFR_20200929T122315,5.53383,True,16.745,Africa,"POLYGON Z ((4.0648798642 32.5328466262 0, 5.2335526779 32.5175186902 0, 5.2096518451 31.52767425620001 0, 4.0534759993 31.542427286 0, 4.0648798642 32.5328466262 0))",True,True,False,False
31SFR,2020-10-18,2020-10-18T10:20:41.024000+00:00,S2A_MSIL2A_20201018T102041_N0212_R065_T31SFR_20201019T223101,0.01501,False,0.0,Africa,"POLYGON Z ((4.0648798642 32.5328466262 0, 5.2335526779 32.5175186902 0, 5.2096518451 31.52767425620001 0, 4.0534759993 31.542427286 0, 4.0648798642 32.5328466262 0))",True,True,False,False
31SFR,2021-04-21,2021-04-21T10:15:49.024000+00:00,S2B_MSIL2A_20210421T101549_N0300_R065_T31SFR_20210525T000102,0.054267,False,61.097,Africa,"POLYGON Z ((4.0648798642 32.5328466262 0, 5.2335526779 32.5175186902 0, 5.2096518451 31.52767425620001 0, 4.0534759993 31.542427286 0, 4.0648798642 32.5328466262 0))",True,True,False,False
31SFR,2023-12-27,2023-12-27T10:23:39.024000+00:00,S2B_MSIL2A_20231227T102339_N0510_R065_T31SFR_20231227T151551,39.971748,True,0.0,Africa,"POLYGON Z ((4.0648798642 32.5328466262 0, 5.2335526779 32.5175186902 0, 5.2096518451 31.52767425620001 0, 4.0534759993 31.542427286 0, 4.0648798642 32.5328466262 0))",True,True,False,False
31SFS,2016-12-08,2016-12-08T10:24:22.026000+00:00,S2A_MSIL2A_20161208T102422_N0212_R065_T31SFS_20210213T190148,39.948912,False,0.0,Africa,"POLYGON Z ((4.0757662643 33.4349091884 0, 5.2563684196 33.4190467071 0, 5.23137588 32.4293591611 0, 4.0638412313 32.4446353942 0, 4.0757662643 33.4349091884 0))",True,True,False,False
31SFS,2017-11-03,2017-11-03T10:22:01.026000+00:00,S2A_MSIL2A_20171103T102201_N0212_R065_T31SFS_20201014T180733,0.198705,False,0.571,Africa,"POLYGON Z ((4.0757662643 33.4349091884 0, 5.2563684196 33.4190467071 0, 5.23137588 32.4293591611 0, 4.0638412313 32.4446353942 0, 4.0757662643 33.4349091884 0))",True,True,False,False
31SFS,2019-01-15,2019-01-15T10:33:59.024000+00:00,S2B_MSIL2A_20190115T103359_N0212_R108_T31SFS_20201008T015108,0.000143,False,33.034,Africa,"POLYGON Z ((4.0757662643 33.4349091884 0, 5.2563684196 33.4190467071 0, 5.23137588 32.4293591611 0, 4.0638412313 32.4446353942 0, 4.0757662643 33.4349091884 0))",True,True,False,False
31SFS,2019-04-27,2019-04-27T10:20:31.024000+00:00,S2A_MSIL2A_20190427T102031_N0212_R065_T31SFS_20201105T200127,0.097724,True,0.465,Africa,"POLYGON Z ((4.0757662643 33.4349091884 0, 5.2563684196 33.4190467071 0, 5.23137588 32.4293591611 0, 4.0638412313 32.4446353942 0, 4.0757662643 33.4349091884 0))",True,True,False,False
31SFS,2019-12-23,2019-12-23T10:24:31.025000+00:00,S2A_MSIL2A_20191223T102431_N0212_R065_T31SFS_20201003T083609,1.652088,False,34.366,Africa,"POLYGON Z ((4.0757662643 33.4349091884 0, 5.2563684196 33.4190467071 0, 5.23137588 32.4293591611 0, 4.0638412313 32.4446353942 0, 4.0757662643 33.4349091884 0))",True,True,False,False
31SFS,2020-11-20,2020-11-20T10:33:41.024000+00:00,S2A_MSIL2A_20201120T103341_N0212_R108_T31SFS_20201122T091340,0.0,False,59.247,Africa,"POLYGON Z ((4.0757662643 33.4349091884 0, 5.2563684196 33.4190467071 0, 5.23137588 32.4293591611 0, 4.0638412313 32.4446353942 0, 4.0757662643 33.4349091884 0))",True,True,False,False
31SFS,2021-11-17,2021-11-17T10:22:19.024000+00:00,S2B_MSIL2A_20211117T102219_N0300_R065_T31SFS_20211118T003423,4.579739,False,58.835,Africa,"POLYGON Z ((4.0757662643 33.4349091884 0, 5.2563684196 33.4190467071 0, 5.23137588 32.4293591611 0, 4.0638412313 32.4446353942 0, 4.0757662643 33.4349091884 0))",True,True,False,False
31SFS,2022-01-14,2022-01-14T10:34:01.024000+00:00,S2A_MSIL2A_20220114T103401_N0300_R108_T31SFS_20220114T194127,2.4e-05,True,0.0,Africa,"POLYGON Z ((4.0757662643 33.4349091884 0, 5.2563684196 33.4190467071 0, 5.23137588 32.4293591611 0, 4.0638412313 32.4446353942 0, 4.0757662643 33.4349091884 0))",True,True,False,False
31SFS,2022-01-31,2022-01-31T10:22:51.025000+00:00,S2A_MSIL2A_20220131T102251_N0400_R065_T31SFS_20220216T190539,8.62882,False,0.0,Africa,"POLYGON Z ((4.0757662643 33.4349091884 0, 5.2563684196 33.4190467071 0, 5.23137588 32.4293591611 0, 4.0638412313 32.4446353942 0, 4.0757662643 33.4349091884 0))",True,True,False,False
31SFS,2022-05-06,2022-05-06T10:15:59.024000+00:00,S2B_MSIL2A_20220506T101559_N0400_R065_T31SFS_20220507T101114,0.000295,False,71.541,Africa,"POLYGON Z ((4.0757662643 33.4349091884 0, 5.2563684196 33.4190467071 0, 5.23137588 32.4293591611 0, 4.0638412313 32.4446353942 0, 4.0757662643 33.4349091884 0))",True,True,False,False
31SFS,2023-07-28,2023-07-28T10:26:01.024000+00:00,S2A_MSIL2A_20230728T102601_N0509_R108_T31SFS_20230728T202008,0.0,True,0.0,Africa,"POLYGON Z ((4.0757662643 33.4349091884 0, 5.2563684196 33.4190467071 0, 5.23137588 32.4293591611 0, 4.0638412313 32.4446353942 0, 4.0757662643 33.4349091884 0))",True,True,False,False
31SGR,2017-02-03,2017-02-03T10:12:21.026000+00:00,S2A_MSIL2A_20170203T101221_N0212_R022_T31SGR_20210208T052042,0.05013,False,0.0,Africa,"POLYGON Z ((5.128858847 32.5193348717 0, 6.296464503900001 32.4941417267 0, 6.2612310847 31.5051737443 0, 5.1060762435 31.5294223274 0, 5.128858847 32.5193348717 0))",True,True,False,False
31SGR,2017-11-23,2017-11-23T10:23:31.026000+00:00,S2A_MSIL2A_20171123T102331_N0212_R065_T31SGR_20201014T214609,25.729039,True,0.0,Africa,"POLYGON Z ((5.128858847 32.5193348717 0, 6.296464503900001 32.4941417267 0, 6.2612310847 31.5051737443 0, 5.1060762435 31.5294223274 0, 5.128858847 32.5193348717 0))",True,True,False,False
31SGR,2018-03-20,2018-03-20T10:10:21.026000+00:00,S2A_MSIL2A_20180320T101021_N0212_R022_T31SGR_20201013T113528,0.052523,False,69.903,Africa,"POLYGON Z ((5.128858847 32.5193348717 0, 6.296464503900001 32.4941417267 0, 6.2612310847 31.5051737443 0, 5.1060762435 31.5294223274 0, 5.128858847 32.5193348717 0))",True,True,False,False
31SGR,2018-03-23,2018-03-23T10:20:21.026000+00:00,S2A_MSIL2A_20180323T102021_N0212_R065_T31SGR_20201013T130016,0.059213,False,47.061,Africa,"POLYGON Z ((5.128858847 32.5193348717 0, 6.296464503900001 32.4941417267 0, 6.2612310847 31.5051737443 0, 5.1060762435 31.5294223274 0, 5.128858847 32.5193348717 0))",True,True,False,False
31SGR,2018-08-27,2018-08-27T10:10:21.024000+00:00,S2A_MSIL2A_20180827T101021_N0212_R022_T31SGR_20201027T045526,0.018326,True,0.0,Africa,"POLYGON Z ((5.128858847 32.5193348717 0, 6.296464503900001 32.4941417267 0, 6.2612310847 31.5051737443 0, 5.1060762435 31.5294223274 0, 5.128858847 32.5193348717 0))",True,True,False,False
31SGR,2020-03-07,2020-03-07T10:17:59.024000+00:00,S2B_MSIL2A_20200307T101759_N0212_R065_T31SGR_20201003T154753,0.244521,False,0.0,Africa,"POLYGON Z ((5.128858847 32.5193348717 0, 6.296464503900001 32.4941417267 0, 6.2612310847 31.5051737443 0, 5.1060762435 31.5294223274 0, 5.128858847 32.5193348717 0))",True,True,False,False
31SGR,2020-03-17,2020-03-17T10:16:49.024000+00:00,S2B_MSIL2A_20200317T101649_N0212_R065_T31SGR_20201010T110943,37.864639,True,0.0,Africa,"POLYGON Z ((5.128858847 32.5193348717 0, 6.296464503900001 32.4941417267 0, 6.2612310847 31.5051737443 0, 5.1060762435 31.5294223274 0, 5.128858847 32.5193348717 0))",True,True,False,False
31SGR,2020-04-16,2020-04-16T10:15:49.024000+00:00,S2B_MSIL2A_20200416T101549_N0212_R065_T31SGR_20200923T192751,6.125958,False,49.374,Africa,"POLYGON Z ((5.128858847 32.5193348717 0, 6.296464503900001 32.4941417267 0, 6.2612310847 31.5051737443 0, 5.1060762435 31.5294223274 0, 5.128858847 32.5193348717 0))",True,True,False,False
31SGR,2020-05-16,2020-05-16T10:15:59.024000+00:00,S2B_MSIL2A_20200516T101559_N0212_R065_T31SGR_20200909T222946,26.72734,True,0.0,Africa,"POLYGON Z ((5.128858847 32.5193348717 0, 6.296464503900001 32.4941417267 0, 6.2612310847 31.5051737443 0, 5.1060762435 31.5294223274 0, 5.128858847 32.5193348717 0))",True,True,False,False
31SGR,2022-07-27,2022-07-27T10:06:01.024000+00:00,S2A_MSIL2A_20220727T100601_N0400_R022_T31SGR_20220728T225019,0.010149,False,48.858,Africa,"POLYGON Z ((5.128858847 32.5193348717 0, 6.296464503900001 32.4941417267 0, 6.2612310847 31.5051737443 0, 5.1060762435 31.5294223274 0, 5.128858847 32.5193348717 0))",True,True,False,False
31SGR,2022-12-27,2022-12-27T10:24:31.024000+00:00,S2A_MSIL2A_20221227T102431_N0400_R065_T31SGR_20221227T205248,0.008208,False,0.001,Africa,"POLYGON Z ((5.128858847 32.5193348717 0, 6.296464503900001 32.4941417267 0, 6.2612310847 31.5051737443 0, 5.1060762435 31.5294223274 0, 5.128858847 32.5193348717 0))",True,True,False,False
31SGR,2023-10-15,2023-10-15T10:09:09.024000+00:00,S2B_MSIL2A_20231015T100909_N0509_R022_T31SGR_20231015T161548,12.878565,True,0.001,Africa,"POLYGON Z ((5.128858847 32.5193348717 0, 6.296464503900001 32.4941417267 0, 6.2612310847 31.5051737443 0, 5.1060762435 31.5294223274 0, 5.128858847 32.5193348717 0))",True,True,False,False
31SGR,2025-02-14,2025-02-14T10:21:51.025000+00:00,S2C_MSIL2A_20250214T102151_N0511_R065_T31SGR_20250214T160020,0.00565,False,0.001,Africa,"POLYGON Z ((5.128858847 32.5193348717 0, 6.296464503900001 32.4941417267 0, 6.2612310847 31.5051737443 0, 5.1060762435 31.5294223274 0, 5.128858847 32.5193348717 0))",True,True,False,False
31SGR,2025-02-16,2025-02-16T10:10:29.024000+00:00,S2B_MSIL2A_20250216T101029_N0511_R022_T31SGR_20250216T140444,76.466942,True,0.0,Africa,"POLYGON Z ((5.128858847 32.5193348717 0, 6.296464503900001 32.4941417267 0, 6.2612310847 31.5051737443 0, 5.1060762435 31.5294223274 0, 5.128858847 32.5193348717 0))",True,True,False,False
31SGS,2017-05-17,2017-05-17T10:20:31.026000+00:00,S2A_MSIL2A_20170517T102031_N0212_R065_T31SGS_20210209T160947,0.088845,False,0.001,Africa,"POLYGON Z ((5.15060719 33.4209262161 0, 6.3300970772 33.3948548602 0, 6.2932556324 32.4060610176 0, 5.1267838905 32.4311692173 0, 5.15060719 33.4209262161 0))",True,True,False,False
31SGS,2018-09-19,2018-09-19T10:20:21.024000+00:00,S2A_MSIL2A_20180919T102021_N0212_R065_T31SGS_20201009T024358,70.106879,False,0.0,Africa,"POLYGON Z ((5.15060719 33.4209262161 0, 6.3300970772 33.3948548602 0, 6.2932556324 32.4060610176 0, 5.1267838905 32.4311692173 0, 5.15060719 33.4209262161 0))",True,True,False,False
31SGS,2018-11-05,2018-11-05T10:12:11.024000+00:00,S2A_MSIL2A_20181105T101211_N0212_R022_T31SGS_20201008T155749,0.001982,False,14.314,Africa,"POLYGON Z ((5.15060719 33.4209262161 0, 6.3300970772 33.3948548602 0, 6.2932556324 32.4060610176 0, 5.1267838905 32.4311692173 0, 5.15060719 33.4209262161 0))",True,True,False,False
31SGS,2018-11-15,2018-11-15T10:12:51.024000+00:00,S2A_MSIL2A_20181115T101251_N0212_R022_T31SGS_20201030T232912,37.439334,True,15.236,Africa,"POLYGON Z ((5.15060719 33.4209262161 0, 6.3300970772 33.3948548602 0, 6.2932556324 32.4060610176 0, 5.1267838905 32.4311692173 0, 5.15060719 33.4209262161 0))",True,True,False,False
31SGS,2019-05-07,2019-05-07T10:20:31.024000+00:00,S2A_MSIL2A_20190507T102031_N0212_R065_T31SGS_20201006T110559,1.677659,False,0.0,Africa,"POLYGON Z ((5.15060719 33.4209262161 0, 6.3300970772 33.3948548602 0, 6.2932556324 32.4060610176 0, 5.1267838905 32.4311692173 0, 5.15060719 33.4209262161 0))",True,True,False,False
31SGS,2020-03-27,2020-03-27T10:16:29.024000+00:00,S2B_MSIL2A_20200327T101629_N0212_R065_T31SGS_20201027T115141,35.12485,False,15.637,Africa,"POLYGON Z ((5.15060719 33.4209262161 0, 6.3300970772 33.3948548602 0, 6.2932556324 32.4060610176 0, 5.1267838905 32.4311692173 0, 5.15060719 33.4209262161 0))",True,True,False,False
31SGS,2021-11-02,2021-11-02T10:22:01.024000+00:00,S2A_MSIL2A_20211102T102201_N0300_R065_T31SGS_20211103T201918,0.006483,False,10.11,Africa,"POLYGON Z ((5.15060719 33.4209262161 0, 6.3300970772 33.3948548602 0, 6.2932556324 32.4060610176 0, 5.1267838905 32.4311692173 0, 5.15060719 33.4209262161 0))",True,True,False,False
31SGS,2022-03-17,2022-03-17T10:16:49.024000+00:00,S2B_MSIL2A_20220317T101649_N0400_R065_T31SGS_20220317T214800,11.616999,False,0.001,Africa,"POLYGON Z ((5.15060719 33.4209262161 0, 6.3300970772 33.3948548602 0, 6.2932556324 32.4060610176 0, 5.1267838905 32.4311692173 0, 5.15060719 33.4209262161 0))",True,True,False,False
31SGS,2023-02-17,2023-02-17T10:10:29.024000+00:00,S2B_MSIL2A_20230217T101029_N0400_R022_T31SGS_20230218T062214,35.747269,False,92.161,Africa,"POLYGON Z ((5.15060719 33.4209262161 0, 6.3300970772 33.3948548602 0, 6.2932556324 32.4060610176 0, 5.1267838905 32.4311692173 0, 5.15060719 33.4209262161 0))",True,True,False,False
31SGS,2023-05-16,2023-05-16T10:16:01.024000+00:00,S2A_MSIL2A_20230516T101601_N0509_R065_T31SGS_20230516T192141,0.005083,True,0.0,Africa,"POLYGON Z ((5.15060719 33.4209262161 0, 6.3300970772 33.3948548602 0, 6.2932556324 32.4060610176 0, 5.1267838905 32.4311692173 0, 5.15060719 33.4209262161 0))",True,True,False,False
31SGS,2024-03-06,2024-03-06T10:17:59.024000+00:00,S2B_MSIL2A_20240306T101759_N0510_R065_T31SGS_20240306T151136,28.01308,False,31.174,Africa,"POLYGON Z ((5.15060719 33.4209262161 0, 6.3300970772 33.3948548602 0, 6.2932556324 32.4060610176 0, 5.1267838905 32.4311692173 0, 5.15060719 33.4209262161 0))",True,True,False,False
