emit_id,geometry,cloud_cover,centroid_x,centroid_y,cluster,region,fold
EMIT_L1B_RAD_001_20230204T101735_2303507_042,"POLYGON ((14.6373339 38.1227417, 13.7185278 37.4924469, 14.170413 36.8337173, 15.0892191 37.4640121, 14.6373339 38.1227417))",6,,,,Europe,train
EMIT_L1B_RAD_001_20230204T115248_2303508_003,"POLYGON ((0.739184 43.6757278, -0.8261396 42.9085999, -0.4758613 42.1938553, 1.0894623 42.9609833, 0.739184 43.6757278))",50,,,,Europe,train
EMIT_L1B_RAD_001_20230222T084727_2305306_002,"POLYGON ((20.3089275 45.9005356, 20.0141773 45.1669388, 21.0625134 44.7457275, 21.3572636 45.4793243, 20.3089275 45.9005356))",41,,,,Europe,train
EMIT_L1B_RAD_001_20230223T111003_2305407_005,"POLYGON ((-6.5430589 38.3968582, -6.9929109 37.7308731, -5.9406257 37.0200882, -5.4907737 37.6860733, -6.5430589 38.3968582))",44,,,,Europe,train
EMIT_L1B_RAD_001_20230330T125529_2308909_048,"POLYGON ((14.8208466 38.5998001, 13.9334946 38.0072174, 14.3785667 37.3407516, 15.2659187 37.9333344, 14.8208466 38.5998001))",33,,,,Europe,train
EMIT_L1B_RAD_001_20230330T125605_2308909_051,"POLYGON ((17.0383167 40.0008888, 16.0993366 39.4220467, 16.5195866 38.7403221, 17.4585667 39.3191643, 17.0383167 40.0008888))",44,,,,Europe,train
EMIT_L1B_RAD_001_20230330T125751_2308909_056,"POLYGON ((24.8456097 44.1508293, 23.1622181 43.3562279, 23.5018826 42.6366386, 25.1852741 43.4312401, 24.8456097 44.1508293))",23,,,,Europe,train
EMIT_L1B_RAD_001_20230403T143431_2309310_002,"POLYGON ((3.3542953 51.3551331, 2.0093894 51.1704025, 2.1112118 50.4290924, 3.4561176 50.6138229, 3.3542953 51.3551331))",22,,,,Europe,train
EMIT_L1B_RAD_001_20230403T143455_2309310_004,"POLYGON ((5.6455059 51.6259193, 4.3034935 51.4728889, 4.3879471 50.7322655, 5.7299595 50.8852959, 5.6455059 51.6259193))",13,,,,Europe,train
EMIT_L1B_RAD_001_20230404T134653_2309409_003,"POLYGON ((5.1242318 50.70895, 3.7846797 50.4669991, 3.9189038 49.7238731, 5.2584562 49.9658241, 5.1242318 50.70895))",4,,,,Europe,train
EMIT_L1B_RAD_001_20230406T134859_2309609_007,"POLYGON ((11.3171482 52.2075043, 10.0434608 52.1980515, 10.0489883 51.4532852, 11.3226757 51.462738, 11.3171482 52.2075043))",12,,,,Europe,train
EMIT_L1B_RAD_001_20230407T112130_2309708_010,"POLYGON ((0.2714309 43.4881592, -0.7992651 42.9594345, -0.4423692 42.236702, 0.6283268 42.7654266, 0.2714309 43.4881592))",42,,,,Europe,train
EMIT_L1B_RAD_001_20230407T112142_2309708_011,"POLYGON ((1.1175356 43.8922424, 0.028944 43.3714828, 0.3764825 42.6449966, 1.4650741 43.1657562, 1.1175356 43.8922424))",3,,,,Europe,train
EMIT_L1B_RAD_001_20230407T130059_2309709_006,"POLYGON ((11.229105 52.0231056, 9.9082584 51.9389992, 9.9558029 51.192318, 11.2766495 51.2764244, 11.229105 52.0231056))",12,,,,Europe,train
EMIT_L1B_RAD_001_20230131T084924_2303106_045,"POLYGON ((61.7803574 38.7562981, 60.8874817 38.1635628, 61.3303299 37.4964638, 62.2232056 38.0891991, 61.7803574 38.7562981))",5,,,,CIS,train
EMIT_L1B_RAD_001_20230131T084936_2303106_046,"POLYGON ((62.5100784 39.2280273, 61.6019974 38.6389542, 62.0381241 37.9666519, 62.9462051 38.5557251, 62.5100784 39.2280273))",2,,,,CIS,train
EMIT_L1B_RAD_001_20230131T084948_2303106_047,"POLYGON ((63.2498093 39.6942635, 62.326622 39.1097679, 62.7553711 38.4325752, 63.6785583 39.0170708, 63.2498093 39.6942635))",4,,,,CIS,train
EMIT_L1B_RAD_001_20230131T085000_2303106_048,"POLYGON ((64.0010071 40.1549683, 63.0605774 39.5755768, 63.4807739 38.8935471, 64.4212036 39.4729385, 64.0010071 40.1549683))",12,,,,CIS,train
EMIT_L1B_RAD_001_20230204T071144_2303505_034,"POLYGON ((61.464138 37.8703728, 60.5532951 37.2376976, 61.009243 36.5812874, 61.9200859 37.2139626, 61.464138 37.8703728))",42,,,,CIS,train
EMIT_L1B_RAD_001_20230205T062611_2303605_045,"POLYGON ((72.9518814 41.2782288, 71.9158554 40.6844559, 72.31147 39.9941864, 73.347496 40.5879593, 72.9518814 41.2782288))",27,,,,CIS,train
EMIT_L1B_RAD_001_20230207T062359_2303805_005,"POLYGON ((57.6492271 38.9783707, 56.7526817 38.3899078, 57.1924095 37.7199707, 58.0889549 38.3084335, 57.6492271 38.9783707))",27,,,,CIS,train
EMIT_L1B_RAD_001_20230207T062411_2303805_006,"POLYGON ((58.3851509 39.4470634, 57.4716072 38.862339, 57.9036522 38.1873283, 58.8171959 38.7720528, 58.3851509 39.4470634))",4,,,,CIS,train
EMIT_L1B_RAD_001_20230207T062423_2303805_007,"POLYGON ((59.1319923 39.9105186, 58.2009926 39.3313942, 58.6237679 38.6517448, 59.5547676 39.2308693, 59.1319923 39.9105186))",0,,,,CIS,train
EMIT_L1B_RAD_001_20230207T062435_2303805_008,"POLYGON ((59.8866005 40.3686256, 58.9410362 39.7936974, 59.3572044 39.1092415, 60.3027687 39.6841698, 59.8866005 40.3686256))",1,,,,CIS,train
EMIT_L1B_RAD_001_20230207T062447_2303805_009,"POLYGON ((60.8279076 40.9216347, 59.6904945 40.2529182, 60.0962563 39.5627632, 61.2336693 40.2314796, 60.8279076 40.9216347))",0,,,,CIS,train
EMIT_L1B_RAD_001_20230214T085452_2304506_005,"POLYGON ((69.8252716 44.367672, 69.4914703 43.6440544, 70.4816589 43.1872826, 70.8154602 43.9109001, 69.8252716 44.367672))",48,,,,CIS,train
EMIT_L1B_RAD_001_20230217T080251_2304805_002,"POLYGON ((52.5362778 48.6875648, 52.3266373 47.9518013, 53.3977356 47.6466103, 53.6073761 48.3823738, 52.5362778 48.6875648))",21,,,,CIS,train
EMIT_L1B_RAD_001_20230218T085219_2304906_011,"POLYGON ((54.4333763 40.4995461, 54.0192909 39.810688, 54.8742104 39.296772, 55.2882957 39.98563, 54.4333763 40.4995461))",6,,,,CIS,train
EMIT_L1B_RAD_001_20230218T085231_2304906_012,"POLYGON ((55.1941032 40.0450935, 54.7712822 39.36092, 55.610302 38.8424034, 56.033123 39.526577, 55.1941032 40.0450935))",6,,,,CIS,train
EMIT_L1B_RAD_001_20230218T085255_2304906_014,"POLYGON ((56.6820259 39.1198082, 56.2433968 38.4454994, 57.053112 37.9187965, 57.4917412 38.5931053, 56.6820259 39.1198082))",32,,,,CIS,train
EMIT_L1B_RAD_001_20230219T080452_2305005_014,"POLYGON ((60.1677933 40.7847481, 59.7574768 40.093914, 60.6196747 39.5818214, 61.0299911 40.2726555, 60.1677933 40.7847481))",3,,,,CIS,train
EMIT_L1B_RAD_001_20230219T080503_2305005_015,"POLYGON ((60.9334488 40.3328362, 60.5149536 39.6465263, 61.3622208 39.1298866, 61.7807159 39.8161964, 60.9334488 40.3328362))",1,,,,CIS,train
EMIT_L1B_RAD_001_20230219T080515_2305005_016,"POLYGON ((61.6882133 39.8755112, 61.2617455 39.1937637, 62.0946083 38.6727676, 62.5210762 39.3545151, 61.6882133 39.8755112))",4,,,,CIS,train
EMIT_L1B_RAD_001_20230219T080527_2305005_017,"POLYGON ((62.4338837 39.4123955, 61.9986801 38.735569, 62.8154449 38.2103844, 63.2506485 38.8872108, 62.4338837 39.4123955))",1,,,,CIS,train
EMIT_L1B_RAD_001_20230219T080539_2305005_018,"POLYGON ((63.1678467 38.9437065, 62.7251587 38.2718315, 63.5272675 37.7433281, 63.9699554 38.4152031, 63.1678467 38.9437065))",4,,,,CIS,train
EMIT_L1B_RAD_001_20230220T071542_2305105_010,"POLYGON ((59.0752716 44.4656715, 58.7435608 43.739315, 59.740242 43.284153, 60.0719528 44.0105095, 59.0752716 44.4656715))",24,,,,CIS,train
EMIT_L1B_RAD_001_20230220T071653_2305105_016,"POLYGON ((64.0892334 41.9981194, 63.701355 41.2925987, 64.6067352 40.7948494, 64.9946136 41.50037, 64.0892334 41.9981194))",16,,,,CIS,train
EMIT_L1B_RAD_001_20230220T071817_2305105_020,"POLYGON ((69.5206223 38.7713356, 69.076149 38.1003456, 69.8778 37.5693245, 70.3222733 38.2403145, 69.5206223 38.7713356))",41,,,,CIS,train
EMIT_L1B_RAD_001_20230221T063025_2305204_017,"POLYGON ((70.6384659 41.6695366, 70.2460251 40.9706688, 71.1377945 40.4699135, 71.5302353 41.1687813, 70.6384659 41.6695366))",30,,,,CIS,train
EMIT_L1B_RAD_001_20230221T063036_2305204_018,"POLYGON ((71.4244003 41.2317314, 71.0220718 40.5348854, 71.9002762 40.0278435, 72.3026047 40.7246895, 71.4244003 41.2317314))",3,,,,CIS,train
EMIT_L1B_RAD_001_20230222T071445_2305305_009,"POLYGON ((44.7475357 45.5695076, 44.4439545 44.8374901, 45.4793701 44.4080849, 45.7829514 45.1401024, 44.7475357 45.5695076))",50,,,,CIS,train
EMIT_L1B_RAD_001_20230222T071742_2305305_024,"POLYGON ((57.0238914 39.2559166, 56.5857887 38.5799599, 57.3974037 38.053936, 57.8355064 38.7298927, 57.0238914 39.2559166))",49,,,,CIS,train
EMIT_L1B_RAD_001_20230222T071754_2305305_025,"POLYGON ((57.7556496 38.7850685, 57.3100471 38.1145973, 58.1061287 37.5855064, 58.5517311 38.2559776, 57.7556496 38.7850685))",30,,,,CIS,train
EMIT_L1B_RAD_001_20230222T071830_2305305_028,"POLYGON ((59.8892097 37.3433723, 59.4216576 36.6887093, 60.1750526 36.1506386, 60.6426048 36.8053017, 59.8892097 37.3433723))",39,,,,CIS,train
EMIT_L1B_RAD_001_20230222T071842_2305305_029,"POLYGON ((60.5804062 36.853363, 60.1059494 36.2038956, 60.8461151 35.6631775, 61.3205719 36.312645, 60.5804062 36.853363))",32,,,,CIS,train
EMIT_L1B_RAD_001_20230222T071853_2305305_030,"POLYGON ((61.2646942 36.3580627, 60.7823792 35.7145538, 61.5072937 35.1712265, 61.9896088 35.8147354, 61.2646942 36.3580627))",11,,,,CIS,train
EMIT_L1B_RAD_001_20230222T071905_2305305_031,"POLYGON ((61.9369888 35.8587036, 61.4492416 35.2205734, 62.1621933 34.6756363, 62.6499405 35.3137665, 61.9369888 35.8587036))",3,,,,CIS,train
EMIT_L1B_RAD_001_20230222T071917_2305305_032,"POLYGON ((62.6034126 35.3542976, 62.1086006 34.7226372, 62.8066368 34.1758308, 63.3014488 34.8074913, 62.6034126 35.3542976))",6,,,,CIS,train
EMIT_L1B_RAD_001_20230223T063010_2305404_006,"POLYGON ((59.6279678 41.2523346, 59.2261658 40.5557938, 60.1051559 40.0487518, 60.506958 40.7452927, 59.6279678 41.2523346))",3,,,,CIS,train
EMIT_L1B_RAD_001_20230223T063022_2305404_007,"POLYGON ((60.4052811 40.8066025, 59.9947128 40.114357, 60.8579178 39.6023941, 61.268486 40.2946396, 60.4052811 40.8066025))",0,,,,CIS,train
EMIT_L1B_RAD_001_20230223T063033_2305404_008,"POLYGON ((61.1714554 40.3550186, 60.7526474 39.6674194, 61.6010971 39.1506424, 62.0199051 39.8382416, 61.1714554 40.3550186))",1,,,,CIS,train
EMIT_L1B_RAD_001_20230223T063045_2305404_009,"POLYGON ((61.926754 39.8978577, 61.5000267 39.2148285, 62.3337898 38.693924, 62.7605171 39.3769531, 61.926754 39.8978577))",2,,,,CIS,train
EMIT_L1B_RAD_001_20230223T063057_2305404_010,"POLYGON ((62.6727982 39.4348755, 62.2374573 38.7569733, 63.0551605 38.2318573, 63.4905014 38.9097595, 62.6727982 39.4348755))",1,,,,CIS,train
EMIT_L1B_RAD_001_20230223T063109_2305404_011,"POLYGON ((63.407135 38.9665184, 62.9643097 38.2933846, 63.7678375 37.764782, 64.2106628 38.4379158, 63.407135 38.9665184))",8,,,,CIS,train
EMIT_L1B_RAD_001_20230223T063121_2305404_012,"POLYGON ((64.1316071 38.4932213, 63.6812592 37.8252525, 64.4707947 37.2929497, 64.9211426 37.9609184, 64.1316071 38.4932213))",5,,,,CIS,train
EMIT_L1B_RAD_001_20230226T054329_2305704_003,"POLYGON ((57.0145493 39.2832298, 56.5810318 38.6100502, 57.398201 38.0838051, 57.8317184 38.7569847, 57.0145493 39.2832298))",20,,,,CIS,train
EMIT_L1B_RAD_001_20230226T054341_2305704_004,"POLYGON ((57.7475853 38.8143692, 57.3066139 38.1470871, 58.1085014 37.617157, 58.5494728 38.2844391, 57.7475853 38.8143692))",17,,,,CIS,train
EMIT_L1B_RAD_001_20230226T054416_2305704_007,"POLYGON ((59.8871384 37.3763924, 59.4240112 36.7245369, 60.1824112 36.1857109, 60.6455383 36.8375664, 59.8871384 37.3763924))",16,,,,CIS,train
EMIT_L1B_RAD_001_20230226T054428_2305704_008,"POLYGON ((60.5805969 36.8872528, 60.1105499 36.2404861, 60.855011 35.6994324, 61.325058 36.346199, 60.5805969 36.8872528))",1,,,,CIS,train
EMIT_L1B_RAD_001_20230226T054440_2305704_009,"POLYGON ((61.2654419 36.3936157, 60.7880936 35.7525482, 61.5180588 35.2090073, 61.9954071 35.8500748, 61.2654419 36.3936157))",7,,,,CIS,train
EMIT_L1B_RAD_001_20230326T112509_2308508_041,"POLYGON ((60.2372437 37.8833351, 59.3759918 37.2828407, 59.8355103 36.6237755, 60.6967621 37.2242699, 60.2372437 37.8833351))",5,,,,CIS,train
EMIT_L1B_RAD_001_20230326T112521_2308508_042,"POLYGON ((60.9532318 38.3645096, 60.0700378 37.7683563, 60.5185089 37.1039505, 61.4017029 37.7001038, 60.9532318 38.3645096))",0,,,,CIS,train
EMIT_L1B_RAD_001_20230326T112533_2308508_043,"POLYGON ((61.6723213 38.8404999, 60.7770042 38.2472992, 61.2206764 37.5776749, 62.1159935 38.1708755, 61.6723213 38.8404999))",0,,,,CIS,train
EMIT_L1B_RAD_001_20230326T112544_2308508_044,"POLYGON ((62.4052811 39.3109093, 61.4931335 38.7225685, 61.9283295 38.047863, 62.840477 38.6362038, 62.4052811 39.3109093))",1,,,,CIS,train
EMIT_L1B_RAD_001_20230326T112556_2308508_045,"POLYGON ((63.3354683 39.8918648, 62.2189445 39.1941872, 62.6442299 38.5135841, 63.7607536 39.2112617, 63.3354683 39.8918648))",3,,,,CIS,train
EMIT_L1B_RAD_001_20230327T103825_2308607_046,"POLYGON ((67.2406769 38.5462074, 66.3538361 37.9515343, 66.8001404 37.2859612, 67.6869812 37.8806343, 67.2406769 38.5462074))",5,,,,CIS,train
EMIT_L1B_RAD_001_20230327T103837_2308607_047,"POLYGON ((68.1301575 39.1256905, 67.0660858 38.4300194, 67.5050354 37.7586174, 68.5691071 38.4542885, 68.1301575 39.1256905))",38,,,,CIS,train
EMIT_L1B_RAD_001_20230329T103639_2308807_045,"POLYGON ((54.1084557 37.4704437, 53.2578239 36.8667221, 53.7225304 36.2119522, 54.5731621 36.8156738, 54.1084557 37.4704437))",39,,,,CIS,train
EMIT_L1B_RAD_001_20230329T103650_2308807_046,"POLYGON ((54.8125534 37.9555054, 53.9461288 37.3553619, 54.4035416 36.6949921, 55.2699661 37.2951355, 54.8125534 37.9555054))",33,,,,CIS,train
EMIT_L1B_RAD_001_20230329T103726_2308807_049,"POLYGON ((56.9835281 39.3803139, 56.0693817 38.7925987, 56.5037155 38.1170311, 57.4178619 38.7047462, 56.9835281 39.3803139))",14,,,,CIS,train
EMIT_L1B_RAD_001_20230329T103738_2308807_050,"POLYGON ((57.7258606 39.8446045, 56.7965546 39.2620316, 57.222641 38.5823593, 58.151947 39.1649323, 57.7258606 39.8446045))",0,,,,CIS,train
EMIT_L1B_RAD_001_20230329T103750_2308807_051,"POLYGON ((58.4835167 40.3038902, 57.5328941 39.7262306, 57.9490776 39.0413399, 58.8997002 39.6189995, 58.4835167 40.3038902))",4,,,,CIS,train
EMIT_L1B_RAD_001_20230121T115731_2302108_007,"POLYGON ((47.0390625 15.3789825, 46.5640564 14.7631054, 47.1555786 14.3068848, 47.6305847 14.9227619, 47.0390625 15.3789825))",8,,,,Middle East,train
EMIT_L1B_RAD_001_20230121T115743_2302108_008,"POLYGON ((47.4965591 15.9687119, 47.0213547 15.3541164, 47.6142273 14.89571, 48.0894318 15.5103054, 47.4965591 15.9687119))",7,,,,Middle East,train
EMIT_L1B_RAD_001_20230121T115755_2302108_009,"POLYGON ((47.96241 16.5597572, 47.4796829 15.9439421, 48.0698318 15.4813347, 48.5525589 16.0971489, 47.96241 16.5597572))",1,,,,Middle East,train
EMIT_L1B_RAD_001_20230125T102053_2302507_009,"POLYGON ((48.1125107 15.6962957, 47.6375961 15.0812502, 48.2275391 14.6257124, 48.7024536 15.2407579, 48.1125107 15.6962957))",21,,,,Middle East,train
EMIT_L1B_RAD_001_20230125T102105_2302507_010,"POLYGON ((48.5754814 16.2879524, 48.0949821 15.6719971, 48.6844139 15.2121906, 49.1649132 15.828146, 48.5754814 16.2879524))",12,,,,Middle East,train
EMIT_L1B_RAD_001_20230125T102117_2302507_011,"POLYGON ((49.0423813 16.8777161, 48.5571213 16.2613144, 49.1451035 15.7984238, 49.6303635 16.4148254, 49.0423813 16.8777161))",8,,,,Middle East,train
EMIT_L1B_RAD_001_20230126T111155_2302608_036,"POLYGON ((45.7662468 32.041111, 45.0629921 31.4177704, 45.5895424 30.8237152, 46.2927971 31.4470558, 45.7662468 32.041111))",13,,,,Middle East,train
EMIT_L1B_RAD_001_20230126T111206_2302608_037,"POLYGON ((46.3778839 32.5699081, 45.6624298 31.9475803, 46.1842957 31.3476257, 46.8997498 31.9699535, 46.3778839 32.5699081))",4,,,,Middle East,train
EMIT_L1B_RAD_001_20230129T084325_2302906_011,"POLYGON ((48.8443336 15.3710928, 48.3717918 14.7563105, 48.9609947 14.3034277, 49.4335365 14.91821, 48.8443336 15.3710928))",9,,,,Middle East,train
EMIT_L1B_RAD_001_20230129T084337_2302906_012,"POLYGON ((49.3053741 15.9638176, 48.8283005 15.3479595, 49.4171295 14.8918266, 49.8942032 15.5076847, 49.3053741 15.9638176))",5,,,,Middle East,train
EMIT_L1B_RAD_001_20230129T084622_2302906_026,"POLYGON ((56.1446495 24.1029701, 55.583744 23.4794693, 56.1544914 22.9660263, 56.7153969 23.5895271, 56.1446495 24.1029701))",6,,,,Middle East,train
EMIT_L1B_RAD_001_20230129T102259_2302907_042,"POLYGON ((43.4180641 34.5504608, 42.8837395 33.9473648, 43.5943184 33.3178177, 44.128643 33.9209137, 43.4180641 34.5504608))",22,,,,Middle East,train
EMIT_L1B_RAD_001_20230129T102311_2302907_043,"POLYGON ((44.2985268 35.0754852, 43.5204506 34.4607697, 44.015583 33.8340607, 44.7936592 34.4487762, 44.2985268 35.0754852))",8,,,,Middle East,train
EMIT_L1B_RAD_001_20230129T102323_2302907_044,"POLYGON ((44.9591255 35.5825272, 44.1652412 34.9693222, 44.653286 34.337471, 45.4471703 34.950676, 44.9591255 35.5825272))",25,,,,Middle East,train
EMIT_L1B_RAD_001_20230202T070826_2303305_020,"POLYGON ((56.7807922 23.6025105, 56.2263794 22.9794598, 56.796936 22.4717541, 57.3513489 23.0948048, 56.7807922 23.6025105))",8,,,,Middle East,train
EMIT_L1B_RAD_001_20230203T075623_2303406_030,"POLYGON ((47.3404312 31.5554962, 46.6484528 30.9317818, 47.1759644 30.3465424, 47.8679428 30.9702568, 47.3404312 31.5554962))",16,,,,Middle East,train
EMIT_L1B_RAD_001_20230203T075635_2303406_031,"POLYGON ((47.945858 32.0877457, 47.2418022 31.4649963, 47.7647057 30.8738251, 48.4687614 31.4965744, 47.945858 32.0877457))",13,,,,Middle East,train
EMIT_L1B_RAD_001_20230203T075647_2303406_032,"POLYGON ((48.5593262 32.6165161, 47.8424988 31.9947491, 48.3602295 31.3978577, 49.0770569 32.0196228, 48.5593262 32.6165161))",2,,,,Middle East,train
EMIT_L1B_RAD_001_20230203T075659_2303406_033,"POLYGON ((49.1806641 33.1425285, 48.4510727 32.5208092, 48.9633789 31.9196129, 49.6929703 32.5413322, 49.1806641 33.1425285))",40,,,,Middle East,train
EMIT_L1B_RAD_001_20230204T070836_2303505_022,"POLYGON ((51.3063049 29.6477375, 50.6143417 28.9857311, 51.15448 28.4211521, 51.8464432 29.0831585, 51.3063049 29.6477375))",16,,,,Middle East,train
EMIT_L1B_RAD_001_20230204T070848_2303505_023,"POLYGON ((51.8888741 30.1906662, 51.1834679 29.5291748, 51.7173576 28.9598465, 52.4227638 29.6213379, 51.8888741 30.1906662))",12,,,,Middle East,train
EMIT_L1B_RAD_001_20230205T061654_2303605_001,"POLYGON ((45.1264725 16.0716038, 44.6178589 15.4167824, 45.2022247 14.9628925, 45.7108383 15.6177139, 45.1264725 16.0716038))",2,,,,Middle East,train
EMIT_L1B_RAD_001_20230205T061706_2303605_002,"POLYGON ((45.5935516 16.6625023, 45.0776291 16.0065689, 45.6595612 15.548851, 46.1754837 16.2047844, 45.5935516 16.6625023))",4,,,,Middle East,train
EMIT_L1B_RAD_001_20230205T062103_2303605_020,"POLYGON ((55.7677917 28.1476383, 55.1045456 27.4856625, 55.651947 26.937212, 56.3151932 27.5991879, 55.7677917 28.1476383))",40,,,,Middle East,train
EMIT_L1B_RAD_001_20230206T053145_2303704_011,"POLYGON ((55.6894989 21.6075859, 55.1255875 20.9476509, 55.7001038 20.4567299, 56.2640152 21.1166649, 55.6894989 21.6075859))",40,,,,Middle East,train
EMIT_L1B_RAD_001_20230206T053209_2303704_013,"POLYGON ((56.696228 22.7588272, 56.117485 22.0980034, 56.6882019 21.598175, 57.2669449 22.2589989, 56.696228 22.7588272))",15,,,,Middle East,train
EMIT_L1B_RAD_001_20230206T053220_2303704_014,"POLYGON ((57.2072105 23.3317051, 56.6199837 22.6705227, 57.1877327 22.1662769, 57.7749596 22.8274593, 57.2072105 23.3317051))",13,,,,Middle East,train
EMIT_L1B_RAD_001_20230214T120746_2304508_018,"POLYGON ((47.6205711 26.4156857, 47.0593758 25.8762188, 47.6022453 25.3114872, 48.1634407 25.8509541, 47.6205711 26.4156857))",5,,,,Middle East,train
EMIT_L1B_RAD_001_20230214T120757_2304508_019,"POLYGON ((48.1552124 25.8576698, 47.5915985 25.3227158, 48.1321182 24.7532425, 48.6957321 25.2881966, 48.1552124 25.8576698))",11,,,,Middle East,train
EMIT_L1B_RAD_001_20230215T111624_2304607_002,"POLYGON ((41.5036316 37.0344772, 41.0312881 36.3825073, 41.7773666 35.8419876, 42.2497101 36.4939575, 41.5036316 37.0344772))",35,,,,Middle East,train
EMIT_L1B_RAD_001_20230215T111723_2304607_007,"POLYGON ((44.8425865 34.5233307, 44.3388023 33.8992157, 45.0190926 33.3500824, 45.5228767 33.9741974, 44.8425865 34.5233307))",31,,,,Middle East,train
EMIT_L1B_RAD_001_20230215T111735_2304607_008,"POLYGON ((45.4876595 34.0087051, 44.9750328 33.3903122, 45.6397362 32.8392944, 46.1523628 33.4576874, 45.4876595 34.0087051))",33,,,,Middle East,train
EMIT_L1B_RAD_001_20230215T112109_2304607_019,"POLYGON ((55.8293457 24.1726665, 55.2598343 23.654501, 55.7897568 23.0720654, 56.3592682 23.5902309, 55.8293457 24.1726665))",45,,,,Middle East,train
EMIT_L1B_RAD_001_20230215T112121_2304607_020,"POLYGON ((56.3450356 23.6069489, 55.7719002 23.091671, 56.299221 22.5051384, 56.8723564 23.0204163, 56.3450356 23.6069489))",13,,,,Middle East,train
EMIT_L1B_RAD_001_20230215T112133_2304607_021,"POLYGON ((56.8542633 23.038044, 56.2796249 22.5271797, 56.804451 21.9368362, 57.3790894 22.4477005, 56.8542633 23.038044))",14,,,,Middle East,train
EMIT_L1B_RAD_001_20230215T112156_2304607_023,"POLYGON ((57.859108 21.8940887, 57.2823944 21.3928337, 57.8021088 20.7948799, 58.3788223 21.2961349, 57.859108 21.8940887))",43,,,,Middle East,train
EMIT_L1B_RAD_001_20230216T120925_2304708_022,"POLYGON ((45.4042206 15.7486439, 44.8214035 15.2931557, 45.3520279 14.6142063, 45.934845 15.0696945, 45.4042206 15.7486439))",2,,,,Middle East,train
EMIT_L1B_RAD_001_20230216T120936_2304708_023,"POLYGON ((45.8621254 15.1607237, 45.2779961 14.7102747, 45.9088249 13.8922338, 46.4929543 14.3426828, 45.8621254 15.1607237))",2,,,,Middle East,train
EMIT_L1B_RAD_001_20230218T102659_2304907_005,"POLYGON ((37.5206947 36.0636139, 37.0371895 35.4233246, 37.7577019 34.8792343, 38.2412071 35.5195236, 37.5206947 36.0636139))",11,,,,Middle East,train
EMIT_L1B_RAD_001_20230218T102711_2304907_006,"POLYGON ((38.1894341 35.5625114, 37.699955 34.9288292, 38.4070244 34.3826637, 38.8965034 35.016346, 38.1894341 35.5625114))",9,,,,Middle East,train
EMIT_L1B_RAD_001_20230218T102723_2304907_007,"POLYGON ((38.8493843 35.0569115, 38.3537865 34.4278831, 39.0482903 33.8806953, 39.5438881 34.5097237, 38.8493843 35.0569115))",5,,,,Middle East,train
EMIT_L1B_RAD_001_20230219T093908_2305006_007,"POLYGON ((41.9158325 37.3665657, 41.4498978 36.7120628, 42.2059555 36.1738319, 42.6718903 36.8283348, 41.9158325 37.3665657))",9,,,,Middle East,train
EMIT_L1B_RAD_001_20230219T093919_2305006_008,"POLYGON ((42.6084976 36.8765793, 42.1355133 36.2275238, 42.8774261 35.6868744, 43.3504105 36.3359299, 42.6084976 36.8765793))",19,,,,Middle East,train
EMIT_L1B_RAD_001_20230219T093931_2305006_009,"POLYGON ((43.29245 36.3821373, 42.8117447 35.7383232, 43.5392303 35.1951408, 44.0199356 35.8389549, 43.29245 36.3821373))",40,,,,Middle East,train
EMIT_L1B_RAD_001_20230219T093943_2305006_010,"POLYGON ((43.9668236 35.8829269, 43.4792519 35.2448959, 44.1928444 34.6995773, 44.6804161 35.3376083, 43.9668236 35.8829269))",14,,,,Middle East,train
EMIT_L1B_RAD_001_20230219T093955_2305006_011,"POLYGON ((44.6321411 35.3789597, 44.138382 34.7468185, 44.8385162 34.1999512, 45.3322754 34.8320923, 44.6321411 35.3789597))",6,,,,Middle East,train
EMIT_L1B_RAD_001_20230219T094007_2305006_012,"POLYGON ((45.2897263 34.8716316, 44.7883224 34.2446404, 45.474617 33.6958122, 45.9760208 34.3228035, 45.2897263 34.8716316))",22,,,,Middle East,train
EMIT_L1B_RAD_001_20230219T094019_2305006_013,"POLYGON ((45.934391 34.3590736, 45.4304619 33.7388954, 46.1075935 33.188694, 46.6115227 33.8088722, 45.934391 34.3590736))",28,,,,Middle East,train
EMIT_L1B_RAD_001_20230219T094030_2305006_014,"POLYGON ((46.5725746 33.8436508, 46.0647392 33.2288208, 46.7309685 32.6785202, 47.2388039 33.2933502, 46.5725746 33.8436508))",31,,,,Middle East,train
EMIT_L1B_RAD_001_20230219T094042_2305006_015,"POLYGON ((47.2044296 33.3242111, 46.6904144 32.71521, 47.3433304 32.1641312, 47.8573456 32.7731323, 47.2044296 33.3242111))",29,,,,Middle East,train
EMIT_L1B_RAD_001_20230219T094054_2305006_016,"POLYGON ((47.8293114 32.8019867, 47.3081093 32.1978607, 47.9476357 31.6461105, 48.4688377 32.2502365, 47.8293114 32.8019867))",5,,,,Middle East,train
EMIT_L1B_RAD_001_20230219T094106_2305006_017,"POLYGON ((48.4405365 32.2748718, 47.918869 31.676878, 48.5513763 31.1250992, 49.0730438 31.723093, 48.4405365 32.2748718))",8,,,,Middle East,train
EMIT_L1B_RAD_001_20230219T094118_2305006_018,"POLYGON ((49.047184 31.7447052, 48.5221367 31.152607, 49.1447182 30.6005249, 49.6697655 31.1926231, 49.047184 31.7447052))",35,,,,Middle East,train
